id,ident,type,airport_name,latitude,longitude,elevation_ft,iso_region,municipality,scheduled_service,icao_code,iata_code,state_abbr,airport_name_clean
13700,71NY,heliport,St. Elizabeth Hospital Heliport,43.08219909667969,-75.26570129394531,600.0,US-NY,Utica,no,,,NY,ST. ELIZABETH HOSPITAL HELIPORT
13717,72CO,small_airport,Idler Bro's Airport,39.67940139770508,-102.59100341796876,4200.0,US-CO,Kirk,no,,,CO,IDLER BRO'S AIRPORT
13721,72IL,heliport,Cornerstone Heliport,41.810161,-88.168238,773.0,US-IL,Warrenville,no,,,IL,CORNERSTONE HELIPORT
13728,72LL,small_airport,Foley Airport,41.37360000610352,-89.34449768066406,690.0,US-IL,Princeton,no,,,IL,FOLEY AIRPORT
13766,73IL,heliport,St Francis Hospital - Litchfield Heliport,39.181366,-89.640291,690.0,US-IL,Litchfield,no,,,IL,ST FRANCIS HOSPITAL - LITCHFIELD HELIPORT
45673,73NY,small_airport,Olmstead Landing Strip,42.265767,-75.310033,1160.0,US-NY,Masonville,no,,,NY,OLMSTEAD LANDING STRIP
13798,74CO,small_airport,Westberg-Rosling Farms Airport,40.04719924926758,-104.20899963378906,4857.0,US-CO,Roggen,no,,,CO,WESTBERG-ROSLING FARMS AIRPORT
13803,74IL,heliport,Mendota Community Hospital Heliport,41.5519981384,-89.13150024410001,770.0,US-IL,Mendota,no,,,IL,MENDOTA COMMUNITY HOSPITAL HELIPORT
13805,74IS,heliport,Quad City Medical Force Heliport,41.49420166015625,-90.31279754638672,654.0,US-IL,Colona,no,,,IL,QUAD CITY MEDICAL FORCE HELIPORT
13810,74LL,heliport,Illinois Dept of Transportation Nr 6 Heliport,39.7789001465,-89.77839660640001,630.0,US-IL,Springfield,no,,,IL,ILLINOIS DEPT OF TRANSPORTATION NR 6 HELIPORT
505751,74NK,small_airport,Sunside Airport,42.327207,-74.063501,360.0,US-NY,Cairo,no,,,NY,SUNSIDE AIRPORT
13817,74NY,small_airport,New Salem Aerodrome,43.00559997558594,-77.29139709472656,660.0,US-NY,Farmington,no,,,NY,NEW SALEM AERODROME
13847,75IL,heliport,Crossroads Community Hospital Heliport,38.312198638916016,-88.93609619140625,545.0,US-IL,Mount Vernon,no,,,IL,CROSSROADS COMMUNITY HOSPITAL HELIPORT
13849,75IS,small_airport,Reinke Airport,41.899200439453125,-89.17040252685547,790.0,US-IL,Rochelle,no,,,IL,REINKE AIRPORT
346785,75NK,heliport,Upstate Medical University Hospital Helipad,43.042265,-76.139374,685.0,US-NY,Syracuse,no,,,NY,UPSTATE MEDICAL UNIVERSITY HOSPITAL HELIPAD
13863,75NY,small_airport,Reiss Game Farm Airport,42.11669921875,-78.31559753417969,1698.0,US-NY,Olean,no,,,NY,REISS GAME FARM AIRPORT
13886,76CO,small_airport,Hoy Airstrip,39.83580017089844,-104.4219970703125,5310.0,US-CO,Bennett,no,,,CO,HOY AIRSTRIP
13891,76IL,heliport,Northwestern Medicine Delnor Hospital Heliport,41.887263,-88.344737,770.0,US-IL,Geneva,no,,,IL,NORTHWESTERN MEDICINE DELNOR HOSPITAL HELIPORT
13893,76IS,heliport,Steel Supply Heliport,42.0584947372,-88.01926240319999,700.0,US-IL,Rolling Meadows,no,,,IL,STEEL SUPPLY HELIPORT
13897,76LL,heliport,Rose Number 2 Heliport,42.0691410594,-88.1424321234,827.0,US-IL,Barrington,no,,,IL,ROSE NUMBER 2 HELIPORT
346524,76NY,heliport,Independent Heliport,41.492778,-74.104361,512.0,US-NY,New Windsor,no,,,NY,INDEPENDENT HELIPORT
13927,77CO,heliport,UCH-MHS Memorial North Helipad,38.966362,-104.755997,6901.0,US-CO,Colorado Springs,no,,,CO,UCH-MHS MEMORIAL NORTH HELIPAD
13930,77IL,heliport,Arch - Effingham Heliport,39.0800018311,-88.5441970825,585.0,US-IL,Effingham,no,,,IL,ARCH - EFFINGHAM HELIPORT
13932,77IS,heliport,Mc Donald's Plaza Heliport,41.8480987549,-87.9443969727,665.0,US-IL,Oak Brook,no,,,IL,MC DONALD'S PLAZA HELIPORT
13965,78CO,heliport,Pfister Ranch Heliport,39.17720031738281,-106.8560028076172,8000.0,US-CO,Aspen,no,,,CO,PFISTER RANCH HELIPORT
13971,78IL,heliport,Dixon Correctional Center Heliport,41.872501373291016,-89.48390197753906,794.0,US-IL,Dixon,no,,,IL,DIXON CORRECTIONAL CENTER HELIPORT
13973,78IS,heliport,Red Bud Regional Hospital Heliport,38.20970153808594,-89.99669647216797,420.0,US-IL,Red Bud,no,,,IL,RED BUD REGIONAL HOSPITAL HELIPORT
606045,78NK,heliport,Franjo Heliport,41.293906,-74.345515,735.0,US-NY,Warwick,no,,,NY,FRANJO HELIPORT
13943,78NY,small_airport,Flying F Airport,43.081362,-78.779447,582.0,US-NY,Pendleton,no,,,NY,FLYING F AIRPORT
14004,79CO,heliport,Boulder Community Hospital Heliport,40.02780151367188,-105.28399658203124,5373.0,US-CO,Boulder,no,,,CO,BOULDER COMMUNITY HOSPITAL HELIPORT
610159,79IL,heliport,Norman Headings Heliport,40.998101,-89.201236,678.0,US-IL,Toluca,no,,,IL,NORMAN HEADINGS HELIPORT
14012,79IS,small_airport,Hartwell Ranch Airport,39.444221,-90.557719,427.0,US-IL,Hillview,no,,,IL,HARTWELL RANCH AIRPORT
14023,79NY,small_airport,Smith Airport,43.087002,-78.811401,580.0,US-NY,Pendleton,no,,,NY,SMITH AIRPORT
14054,7B1,heliport,Rainbow Heliport,40.775299072265625,-89.6759033203125,700.0,US-IL,Peoria,no,,,IL,RAINBOW HELIPORT
14079,7CO0,small_airport,Parkland Airport,40.07170104980469,-105.03399658203124,5050.0,US-CO,Erie,no,,,CO,PARKLAND AIRPORT
14085,7CO6,small_airport,Vantage View Airport,38.760278,-104.101389,5780.0,US-CO,Rush,no,,,CO,VANTAGE VIEW AIRPORT
14086,7CO7,heliport,Frontier Helicopters Heliport,40.33806,-104.90381,4900.0,US-CO,Johnstown,no,,,CO,FRONTIER HELICOPTERS HELIPORT
14087,7CO8,small_airport,West Pueblo Airport,38.36330032348633,-104.73799896240234,5135.0,US-CO,Pueblo West,no,,,CO,WEST PUEBLO AIRPORT
14088,7CO9,heliport,K2 Heliport Nr 1a Heliport,37.85279846191406,-107.5749969482422,9500.0,US-CO,Silverton,no,,,CO,K2 HELIPORT NR 1A HELIPORT
14144,7IL0,small_airport,Mussman Airport,41.27090072631836,-87.57779693603516,705.0,US-IL,Grant Park,no,,,IL,MUSSMAN AIRPORT
355668,7IL1,heliport,Heading Heli Heliport,41.605111,-89.740611,637.0,US-IL,New Bedford,no,,,IL,HEADING HELI HELIPORT
14147,7IL4,heliport,Northwest Community Hospital Heliport,42.067723,-87.993396,758.0,US-IL,Arlington Heights,no,,,IL,NORTHWEST COMMUNITY HOSPITAL HELIPORT
14150,7IL7,small_airport,Edward Getzelman Airport,42.127336,-88.529991,870.0,US-IL,Hampshire,no,,,IL,EDWARD GETZELMAN AIRPORT
14162,7IS2,small_airport,Aero Estates Airport,38.52450180053711,-90.05690002441406,565.0,US-IL,Belleville,no,,,IL,AERO ESTATES AIRPORT
14163,7IS3,small_airport,Hooterville Airport,40.142911,-89.092276,730.0,US-IL,Clinton,no,,,IL,HOOTERVILLE AIRPORT
14164,7IS4,heliport,Danville Correctional Center Heliport,40.13169860839844,-87.53610229492188,650.0,US-IL,Danville,no,,,IL,DANVILLE CORRECTIONAL CENTER HELIPORT
14165,7IS5,small_airport,Koppie Airport,42.12139892578125,-88.37809753417969,890.0,US-IL,Gilberts,no,,,IL,KOPPIE AIRPORT
14166,7IS6,heliport,Elmhurst Memorial Hospital Heliport,41.9126042083,-87.9378452897,705.0,US-IL,Elmhurst,no,,,IL,ELMHURST MEMORIAL HOSPITAL HELIPORT
14167,7IS7,small_airport,Hammock Field,38.914077,-89.669809,595.0,US-IL,Leef Township,no,,,IL,HAMMOCK FIELD
14168,7IS8,heliport,Rush-Copley Medical Center Heliport,41.728482,-88.27193,700.0,US-IL,Aurora,no,,,IL,RUSH-COPLEY MEDICAL CENTER HELIPORT
14169,7IS9,small_airport,King Airport,38.47639846801758,-90.23619842529295,407.0,US-IL,Columbia,no,,,IL,KING AIRPORT
14198,7LL1,heliport,Vista Medical Center West Heliport,42.35779953,-87.8656005859,700.0,US-IL,Waukegan,no,,,IL,VISTA MEDICAL CENTER WEST HELIPORT
14199,7LL2,heliport,Vista Medical Center East Heliport,42.377708,-87.833406,624.0,US-IL,Waukegan,no,,,IL,VISTA MEDICAL CENTER EAST HELIPORT
14200,7LL3,small_airport,Jasper County Flying Club Airport,38.930605,-88.155928,575.0,US-IL,Newton,no,,,IL,JASPER COUNTY FLYING CLUB AIRPORT
14201,7LL4,small_airport,Bakers Strip,40.1172981262207,-88.75900268554688,715.0,US-IL,Weldon,no,,,IL,BAKERS STRIP
14202,7LL6,small_airport,Gehant Airport,41.6974983215332,-89.14430236816406,952.0,US-IL,West Brooklyn,no,,,IL,GEHANT AIRPORT
14203,7LL7,small_airport,Delhotal Airport,41.73682,-89.175941,760.0,US-IL,West Brooklyn,no,,,IL,DELHOTAL AIRPORT
14205,7LL9,small_airport,Brammeier Airport,38.26169967651367,-89.47090148925781,530.0,US-IL,Oakdale,no,,,IL,BRAMMEIER AIRPORT
14258,7N3,seaplane_base,Sands Point Seaplane Base,40.83760070800781,-73.71620178222656,757.0,US-NY,Port Washington,no,,,NY,SANDS POINT SEAPLANE BASE
14295,7NK0,small_airport,Valley View Airport,42.64528,-74.390514,1160.0,US-NY,Middleburgh,no,,,NY,VALLEY VIEW AIRPORT
14296,7NK1,small_airport,Deer Run Air Field,42.94309997558594,-75.75360107421875,1725.0,US-NY,Nelson,no,,,NY,DEER RUN AIR FIELD
14297,7NK2,heliport,Saratoga Hospital Heliport,43.08610153198242,-73.802001953125,379.0,US-NY,Saratoga Springs,no,,,NY,SARATOGA HOSPITAL HELIPORT
14298,7NK4,small_airport,Ridge Road West Airport,43.222599029541016,-77.81060028076172,400.0,US-NY,Spenceport,no,,,NY,RIDGE ROAD WEST AIRPORT
14300,7NK6,small_airport,Blueberry Field,42.29169845581055,-75.06670379638672,2100.0,US-NY,Treadwell,no,,,NY,BLUEBERRY FIELD
14301,7NK7,small_airport,Morin Airport,42.71329879760742,-75.88999938964844,1068.0,US-NY,Sherburne,no,,,NY,MORIN AIRPORT
14302,7NK8,heliport,Westchester Medical Center Heliport,41.084891,-73.805332,409.0,US-NY,Valhalla,no,,,NY,WESTCHESTER MEDICAL CENTER HELIPORT
14303,7NY0,small_airport,Campis Airport,41.68339920043945,-75.01629638671875,1200.0,US-NY,Lake Huntington,no,,,NY,CAMPIS AIRPORT
14304,7NY1,small_airport,Gar Field,42.76340103149414,-74.27850341796875,640.0,US-NY,Esperance,no,,,NY,GAR FIELD
14306,7NY3,heliport,North Shore University Hospital Heliport,40.77790069580078,-73.7051010131836,93.0,US-NY,Manhasset,no,,,NY,NORTH SHORE UNIVERSITY HOSPITAL HELIPORT
14307,7NY4,small_airport,Culver Airfield,42.42509841918945,-76.71499633789062,1455.0,US-NY,Mecklenburg,no,,,NY,CULVER AIRFIELD
14308,7NY5,heliport,State Police Troop K Heliport,41.782816,-73.752704,350.0,US-NY,Millbrook,no,,,NY,STATE POLICE TROOP K HELIPORT
14309,7NY6,small_airport,Sherwood Farm Airport,42.893699645996094,-73.50789642333984,530.0,US-NY,Johnsonville,no,,,NY,SHERWOOD FARM AIRPORT
14310,7NY7,heliport,HNA Palisades Premier Conference Center Heliport,41.01911,-73.91819,173.0,US-NY,Palisades,no,,,NY,HNA PALISADES PREMIER CONFERENCE CENTER HELIPORT
515816,7NY9,heliport,Yorktown Helipad,41.211825,-73.803363,499.0,US-NY,Yorktown,no,,,NY,YORKTOWN HELIPAD
14486,80CO,small_airport,Simonson Field,38.15169906616211,-104.70600128173828,5130.0,US-CO,Pueblo,no,,,CO,SIMONSON FIELD
14523,81CO,small_airport,Mesa 1 Airport,40.40610122680664,-106.8209991455078,7000.0,US-CO,Steamboat Springs,no,,,CO,MESA 1 AIRPORT
14529,81IL,small_airport,Illinois Valley Parachute Club Airport,40.433943,-89.356585,646.0,US-IL,Minier,no,,,IL,ILLINOIS VALLEY PARACHUTE CLUB AIRPORT
14534,81LL,small_airport,Otterbach Farm Airport,41.572305,-89.171391,840.0,US-IL,Mendota,no,,,IL,OTTERBACH FARM AIRPORT
14560,82CO,heliport,Mountain Bell Heliport,39.09749984741211,-108.58399963378906,4580.0,US-CO,Grand Junction,no,,,CO,MOUNTAIN BELL HELIPORT
330515,82IL,heliport,Mercyhealth System-Riverside Heliport,42.315222,-88.960166,908.0,US-IL,Rockford,no,,,IL,MERCYHEALTH SYSTEM-RIVERSIDE HELIPORT
14566,82IS,small_airport,Landings Condominium Airport,42.14310073852539,-88.40290069580078,880.0,US-IL,Huntley,no,,,IL,LANDINGS CONDOMINIUM AIRPORT
299714,82NY,small_airport,Silvernails Field,42.001389,-73.67111,571.0,US-NY,Gallatin,no,,,NY,SILVERNAILS FIELD
14592,83CO,heliport,Snake River Health Services Inc Heliport,39.60419845581055,-105.95899963378906,9300.0,US-CO,Keystone,no,,,CO,SNAKE RIVER HEALTH SERVICES INC HELIPORT
14597,83IL,small_airport,Oltman-Shuck Airport,40.892799377441406,-89.10399627685547,736.0,US-IL,Minonk,no,,,IL,OLTMAN-SHUCK AIRPORT
14599,83IS,small_airport,Prairie Airport,38.42639923095703,-89.1312026977539,550.0,US-IL,Irvington,no,,,IL,PRAIRIE AIRPORT
14605,83LL,small_airport,Lindauer Airport,38.3036003112793,-89.8551025390625,437.0,US-IL,New Athens,no,,,IL,LINDAUER AIRPORT
14613,83NY,heliport,Norcross Helipad Heliport,43.12369918823242,-77.64969635009766,530.0,US-NY,Rochester,no,,,NY,NORCROSS HELIPAD HELIPORT
14634,84CO,heliport,Rampart Heliport,39.344239,-104.841906,6480.0,US-CO,Castle Rock,no,,,CO,RAMPART HELIPORT
14641,84IS,heliport,Passavant Area Hospital Heliport,39.747743,-90.260396,604.0,US-IL,Jacksonville,no,,,IL,PASSAVANT AREA HOSPITAL HELIPORT
45972,84NK,heliport,St. Luke's Cornwall Hospital Heliport,41.434583,-74.041111,264.0,US-NY,Cornwall,no,,,NY,ST. LUKE'S CORNWALL HOSPITAL HELIPORT
14653,84NY,small_airport,Skyview Airport,42.98619842529297,-77.61250305175781,642.0,US-NY,Rush,no,,,NY,SKYVIEW AIRPORT
14673,85CO,heliport,Anderson Heliport,40.11249923706055,-105.16200256347656,5160.0,US-CO,Niwot,no,,,CO,ANDERSON HELIPORT
14679,85IL,small_airport,Durbin Airport,39.636894,-88.619413,664.0,US-IL,Sullivan,no,,,IL,DURBIN AIRPORT
14684,85LL,small_airport,Wormley Airport,41.68389892578125,-88.26229858398438,680.0,US-IL,Oswego,no,,,IL,WORMLEY AIRPORT
14688,85N,small_airport,Hollands International Field,43.254726,-78.76575,360.0,US-NY,Newfane,no,,,NY,HOLLANDS INTERNATIONAL FIELD
14693,85NY,small_airport,High Acres Airport,42.578399658203125,-78.5199966430664,1540.0,US-NY,Sardinia,no,,,NY,HIGH ACRES AIRPORT
14714,86CO,small_airport,Lazy W Airport,40.3135986328125,-105.1449966430664,5200.0,US-CO,Berthoud,no,,,CO,LAZY W AIRPORT
607986,86IL,small_airport,Wenona RLA,41.033753,-88.995376,667.0,US-IL,Wenona,no,,,IL,WENONA RLA
14721,86IS,small_airport,Michael Pfister Airport,40.77939987182617,-89.25779724121094,805.0,US-IL,Roanoke,no,,,IL,MICHAEL PFISTER AIRPORT
45552,86NY,heliport,East Farm Heliport,40.913264,-73.155689,10.0,US-NY,Head Of The Harbor,no,,,NY,EAST FARM HELIPORT
345650,87CD,small_airport,The Flying Z Airport,37.98994,-104.760845,5440.0,US-CO,Pueblo,no,,,CO,THE FLYING Z AIRPORT
14750,87CO,small_airport,Young's Strip,39.69110107421875,-104.41600036621094,5650.0,US-CO,Bennett,no,,,CO,YOUNG'S STRIP
14754,87IL,small_airport,Bushby RLA Restricted Landing Area,41.5167007446,-88.2667007446,580.0,US-IL,Minooka,no,,,IL,BUSHBY RLA RESTRICTED LANDING AREA
14762,87N,heliport,Southampton Heliport,40.846217,-72.466379,5.0,US-NY,Southampton,no,,,NY,SOUTHAMPTON HELIPORT
346698,87NY,heliport,Clearview Heliport,40.826444,-72.745944,50.0,US-NY,East Moriches,no,,,NY,CLEARVIEW HELIPORT
14783,88CO,small_airport,Tranquila Airport,38.88610076904297,-104.2490005493164,6320.0,US-CO,Yoder,no,,,CO,TRANQUILA AIRPORT
14791,88IS,small_airport,Blickhan Lndg Area Airport,40.0083999634,-91.3821029663,635.0,US-IL,Quincy,no,,,IL,BLICKHAN LNDG AREA AIRPORT
14794,88LL,small_airport,Block Airport,42.19169998168945,-89.83820343017578,917.0,US-IL,Pearl City,no,,,IL,BLOCK AIRPORT
14800,88NY,small_airport,Zelazny Airport,43.15779876708984,-78.3583984375,635.0,US-NY,Shelby,no,,,NY,ZELAZNY AIRPORT
610156,89IL,heliport,Ag Farmacy Heliport,41.591775,-90.088276,631.0,US-IL,Erie,no,,,IL,AG FARMACY HELIPORT
14826,89IS,small_airport,Voges Airstrip,38.21670150756836,-89.97509765625,424.0,US-IL,Red Bud,no,,,IL,VOGES AIRSTRIP
14830,89LL,small_airport,Norman Airport,41.3583984375,-87.7249984741211,750.0,US-IL,Peotone,no,,,IL,NORMAN AIRPORT
19113,89NY,small_airport,Maxson Airfield,44.312002,-75.90034,340.0,US-NY,Alexandria Bay,no,,AXB,NY,MAXSON AIRFIELD
505723,8CD0,heliport,Yuma District Hospital Heliport,40.121167,-102.73763,4153.0,US-CO,Yuma,no,,,CO,YUMA DISTRICT HOSPITAL HELIPORT
598337,8CD4,small_airport,Basin Field,39.258742,-104.63475,6943.0,US-CO,Elizabeth,no,,,CO,BASIN FIELD
14891,8CO0,small_airport,Kent Airport,40.249152,-103.994473,4480.0,US-CO,Wiggins,no,,,CO,KENT AIRPORT
14892,8CO1,heliport,Prospect Peak Heliport,38.47779846191406,-105.52100372314452,8660.0,US-CO,Texas Creek,no,,,CO,PROSPECT PEAK HELIPORT
14893,8CO2,small_airport,William Leon Schawo Airport,40.67079925537109,-104.20800018310548,4950.0,US-CO,Briggsdale,no,,,CO,WILLIAM LEON SCHAWO AIRPORT
14894,8CO3,heliport,Fremont Peak Heliport,38.45389938354492,-105.28600311279295,7100.0,US-CO,Canon City,no,,,CO,FREMONT PEAK HELIPORT
14895,8CO4,small_airport,East Moore Field,39.670501708984375,-104.13600158691406,5250.0,US-CO,Byers,no,,,CO,EAST MOORE FIELD
14896,8CO5,small_airport,Widner Airport,38.833618,-107.892838,6020.0,US-CO,Hotchkiss,no,,,CO,WIDNER AIRPORT
14897,8CO6,heliport,Arkansas Valley Regional Medical Center Heliport,37.96139907836914,-103.5500030517578,4124.0,US-CO,La Junta,no,,,CO,ARKANSAS VALLEY REGIONAL MEDICAL CENTER HELIPORT
14898,8CO7,small_airport,Colorado Antique Field,40.122501373291016,-105.1719970703125,5069.0,US-CO,Niwot,no,,,CO,COLORADO ANTIQUE FIELD
14899,8CO8,small_airport,Koenig Airport,40.108022,-102.724035,4150.0,US-CO,Yuma,no,,,CO,KOENIG AIRPORT
14900,8CO9,small_airport,Pine View Airport,39.344398498535,-104.58100128174,6572.0,US-CO,Elizabeth,no,,,CO,PINE VIEW AIRPORT
14924,8G3,small_airport,Giermek Executive Airport,42.06869888305664,-78.40450286865234,1420.0,US-NY,Olean,no,,,NY,GIERMEK EXECUTIVE AIRPORT
14953,8IL0,small_airport,Adkins Restricted Landing Area,42.352864,-88.637442,853.0,US-IL,Harvard,no,,,IL,ADKINS RESTRICTED LANDING AREA
14955,8IL2,small_airport,Kirkpatrick Airport,42.48469924926758,-88.60009765625,950.0,US-IL,Harvard,no,,,IL,KIRKPATRICK AIRPORT
14957,8IL4,heliport,Mercy Harvard Hospital Heliport,42.42657,-88.605908,980.0,US-IL,Harvard,no,,,IL,MERCY HARVARD HOSPITAL HELIPORT
14958,8IL5,small_airport,O'Connor Field,42.368327,-89.354301,900.0,US-IL,Pecatonica,no,,,IL,O'CONNOR FIELD
14961,8IL8,heliport,Advocate South Suburban Hospital Heliport,41.567695,-87.697161,665.0,US-IL,Hazel Crest,no,,,IL,ADVOCATE SOUTH SUBURBAN HOSPITAL HELIPORT
14969,8IS0,heliport,St Joseph's Hospital - Breese Heliport,38.6263999939,-89.5236968994,755.0,US-IL,Breese,no,,,IL,ST JOSEPH'S HOSPITAL - BREESE HELIPORT
14970,8IS1,small_airport,Nelson Airport,39.308265,-89.99289,615.0,US-IL,Carlinville,no,,,IL,NELSON AIRPORT
14972,8IS3,heliport,Dept of Corrections Heliport,38.973400116,-90.4611968994,450.0,US-IL,Grafton,no,,,IL,DEPT OF CORRECTIONS HELIPORT
14973,8IS4,heliport,Hillsboro Area Hospital Heliport,39.15169906616211,-89.48139953613281,650.0,US-IL,Hillsboro,no,,,IL,HILLSBORO AREA HOSPITAL HELIPORT
14974,8IS5,small_airport,Raymond Classen Memorial Airport,40.814178,-87.98813,650.0,US-IL,Danforth,no,,,IL,RAYMOND CLASSEN MEMORIAL AIRPORT
14975,8IS6,heliport,Decatur Memorial Hospital Heliport,39.8671989440918,-88.9614028930664,750.0,US-IL,Decatur,no,,,IL,DECATUR MEMORIAL HOSPITAL HELIPORT
14976,8IS8,heliport,Vista Surgery Center Heliport,42.4130480418,-88.0567127466,809.0,US-IL,Lindenhurst,no,,,IL,VISTA SURGERY CENTER HELIPORT
14977,8IS9,heliport,Anderson Hospital Heliport,38.73699951171875,-89.9468002319336,590.0,US-IL,Maryville,no,,,IL,ANDERSON HOSPITAL HELIPORT
15008,8LL1,small_airport,Hunter Airport,42.356701,-88.506203,914.0,US-IL,Woodstock,no,,,IL,HUNTER AIRPORT
299717,8LL3,small_airport,Hundley Airport,39.7092005795,-89.4898438454,590.0,US-IL,Rochester,no,,,IL,HUNDLEY AIRPORT
15010,8LL4,heliport,Richland Memorial Hospital Heliport,38.7374992371,-88.07730102539999,485.0,US-IL,Olney,no,,,IL,RICHLAND MEMORIAL HOSPITAL HELIPORT
15011,8LL5,heliport,Horizon Health Heliport,39.607106,-87.675941,734.0,US-IL,Paris,no,,,IL,HORIZON HEALTH HELIPORT
15012,8LL6,heliport,State Highway Paris Heliport,39.60340118408203,-87.71219635009766,740.0,US-IL,Paris,no,,,IL,STATE HIGHWAY PARIS HELIPORT
15013,8LL7,small_airport,Donald A. Hamilton Airport,39.59450149536133,-89.59449768066406,605.0,US-IL,Pawnee,no,,,IL,DONALD A. HAMILTON AIRPORT
15014,8LL8,heliport,Miners Memorial Health Center Heliport,37.8993988,-88.9539032,402.0,US-IL,West Frankfort,no,,,IL,MINERS MEMORIAL HEALTH CENTER HELIPORT
45554,8NK3,small_airport,Harris Airport,43.409669,-73.532732,261.0,US-NY,Fort Ann,no,,,NY,HARRIS AIRPORT
15093,8NK4,small_airport,Bethany Airpark,42.94329833984375,-78.13829803466797,1000.0,US-NY,Bethany Center,no,,,NY,BETHANY AIRPARK
45664,8NK5,heliport,Montefiore Saint Luke's Cornwall Hospital Heliport,41.50271,-74.01556,193.0,US-NY,Newburgh,no,,,NY,MONTEFIORE SAINT LUKE'S CORNWALL HOSPITAL HELIPORT
45665,8NK6,small_airport,Suntime Airport,42.713056,-75.168333,1650.0,US-NY,West Burlington,no,,,NY,SUNTIME AIRPORT
321923,8NK8,seaplane_base,Mister Dog Seaplane Base,43.565,-73.6086112,360.0,US-NY,Bolton Landing,no,,,NY,MISTER DOG SEAPLANE BASE
15095,8NY1,heliport,James Carl Memorial Heliport,41.98754,-74.9331,1863.0,US-NY,Roscoe,no,,,NY,JAMES CARL MEMORIAL HELIPORT
15096,8NY2,heliport,Mountain Fresh Farm Heliport,41.68479919433594,-73.99349975585938,350.0,US-NY,Milton,no,,,NY,MOUNTAIN FRESH FARM HELIPORT
15097,8NY3,small_airport,North Fork Airport,42.268699645996094,-75.55970001220703,1455.0,US-NY,Afton,no,,,NY,NORTH FORK AIRPORT
347964,8NY4,heliport,Guthrie Corning Hospital Heliport,42.134986,-76.970875,901.0,US-NY,Corning,no,,,NY,GUTHRIE CORNING HOSPITAL HELIPORT
15098,8NY5,small_airport,Mariaville Aerodrome,42.819052,-74.14644,1260.0,US-NY,Duanesburg,no,,,NY,MARIAVILLE AERODROME
346071,8NY6,heliport,Mercy Hospital of Buffalo Helipad,42.84724,-78.811621,631.0,US-NY,Buffalo,no,,,NY,MERCY HOSPITAL OF BUFFALO HELIPAD
345439,8NY8,small_airport,Hawks Field,43.048694,-75.292311,940.0,US-NY,Utica,no,,,NY,HAWKS FIELD
15100,8NY9,heliport,Nassau County Police Heliport,40.74589920043945,-73.49120330810547,132.0,US-NY,Bethpage,no,,,NY,NASSAU COUNTY POLICE HELIPORT
15225,8V6,small_airport,Dove Creek Airport,37.76390075683594,-108.88899993896484,6975.0,US-CO,Dove Creek,no,,,CO,DOVE CREEK AIRPORT
46305,90NY,small_airport,Hopewell Airpark,42.919508,-77.242778,730.0,US-NY,Canandaigua,no,,,NY,HOPEWELL AIRPARK
15306,91CO,heliport,Summit Medical Center Heliport,39.58140182495117,-106.09200286865234,9042.0,US-CO,Frisco,no,,,CO,SUMMIT MEDICAL CENTER HELIPORT
610259,91IL,small_airport,Wayne Page RLA,41.922015,-89.170655,792.0,US-IL,Rochelle,no,,,IL,WAYNE PAGE RLA
15312,91IS,small_airport,Stanton Airport,39.82369995117188,-89.50399780273438,580.0,US-IL,Riverton,no,,,IL,STANTON AIRPORT
15316,91LS,small_airport,Duclos RLA Restricted Landing Area,38.2089004517,-90.03720092770001,520.0,US-IL,Red Bud,no,,,IL,DUCLOS RLA RESTRICTED LANDING AREA
15322,91NY,small_airport,Manitou Field,43.19559860229492,-77.74810028076172,470.0,US-NY,Spencerport,no,,,NY,MANITOU FIELD
15342,92CO,small_airport,Lake Creek Ranch Airport,38.29169845581055,-105.61100006103516,7200.0,US-CO,Hillside,no,,,CO,LAKE CREEK RANCH AIRPORT
