flight_date,flight_month,flight_year,airport_name,origin_state_abbr,operator,aircraft_type,engines,flight_phase,altitude,conditions_sky,conditions_precipitation,wildlife_species,pilot_warned,wildlife_size,latitude,longitude,elevation_ft,nearest_turbine_km,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa,season,migration_density,is_peak_migration,risk_target
2021-04-22,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,White-tailed jackrabbit,Unknown,Large,39.861698,-104.672997,5431.0,14.11,2.8362573099415203,73.39473684210526,13.213528421052631,14.04742064736842,0.0,825.7444668421052,Spring,0.4981,0,2
2021-04-22,4,2021,GREATER ROCHESTER INTL,NY,ASTAR AIR CARGO,Unknown,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,Ring-billed gull,Yes,Medium,43.1189,-77.672401,559.0,27.87,6.059027777777778,35.96875,34.09789125,16.0692599,0.0,1010.41411625,Spring,0.4828,0,2
2021-04-27,4,2021,CHICAGO MIDWAY INTL ARPT,IL,SOUTHWEST AIRLINES,A  ,2.0,Approach,2400.0,No Cloud,No Precipitation,Unknown bird - small,Yes,Small,41.785999,-87.752197,620.0,8.59,21.547619047619047,51.92857142857143,23.737765,16.079605657142857,0.0,982.3039437037036,Spring,0.4698,0,0
2021-04-27,4,2021,CHICAGO/ROCKFORD INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Wilson's snipe,Unknown,Small,42.1954,-89.097198,742.0,37.24,21.547619047619047,51.92857142857143,23.737765,16.079605657142857,0.0,982.3039437037036,Spring,0.4698,0,0
2021-04-28,4,2021,QUAD CITY ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Grasshopper sparrow,Unknown,Small,41.4485,-90.5075,590.0,11.69,9.15204678362573,80.02631578947368,15.076974736842104,14.596713799999998,1.016,987.6818293243244,Spring,0.4698,0,2
2021-04-29,4,2021,CENTENNIAL ARPT,CO,BUSINESS,A  ,1.0,Approach,200.0,No Cloud,No Precipitation,Unknown bird - small,No,Small,39.5701,-104.849,5885.0,22.18,12.36111111111111,50.125,12.723844375,16.0692599,0.0,840.967626625,Spring,0.4981,0,0
2021-04-28,4,2021,PEORIA INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,40.664167,-89.693333,661.0,35.79,9.15204678362573,80.02631578947368,15.076974736842104,14.596713799999998,1.016,987.6818293243244,Spring,0.4698,0,1
2021-04-29,4,2021,CENTENNIAL ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Double-crested cormorant,Unknown,Large,39.5701,-104.849,5885.0,22.18,12.36111111111111,50.125,12.723844375,16.0692599,0.0,840.967626625,Spring,0.4981,0,1
2021-04-29,4,2021,CENTENNIAL ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.5701,-104.849,5885.0,22.18,12.36111111111111,50.125,12.723844375,16.0692599,0.0,840.967626625,Spring,0.4981,0,0
2021-04-29,4,2021,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,A  ,2.0,Approach,100.0,Overcast,Rain,Unknown bird - medium,Yes,Medium,41.9786,-87.9048,680.0,4.16,13.588588588588587,70.37837837837837,14.745034054054052,15.169551848648648,1.27,986.2174444594596,Spring,0.4698,0,1
2021-04-25,4,2021,CHICAGO O'HARE INTL ARPT,IL,ATLAS AIR,A  ,4.0,Take-off Run,0.0,Unknown,No Precipitation,Unknown bird,Yes,Unknown,41.9786,-87.9048,680.0,4.16,5.873015873015873,61.65714285714286,17.51881542857143,16.082364525714283,0.0,993.9731928,Spring,0.4698,0,2
2021-04-27,4,2021,CHICAGO O'HARE INTL ARPT,IL,AIR CANADA,A  ,2.0,Take-off Run,0.0,Overcast,No Precipitation,Unknown bird,Yes,Unknown,41.9786,-87.9048,680.0,4.16,21.547619047619047,51.92857142857143,23.737765,16.079605657142857,0.0,982.3039437037036,Spring,0.4698,0,2
2021-04-27,4,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Ring-billed gull,Unknown,Medium,41.9786,-87.9048,680.0,4.16,21.547619047619047,51.92857142857143,23.737765,16.079605657142857,0.0,982.3039437037036,Spring,0.4698,0,2
2021-05-02,5,2021,LA GUARDIA ARPT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,40.777199,-73.872597,21.0,17.1,17.53472222222222,50.125,18.758869375,16.0692599,0.0,1007.36636525,Spring,0.8512,1,2
2021-05-02,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American barn owl,Unknown,Medium,40.639801,-73.7789,13.0,19.57,17.53472222222222,50.125,18.758869375,16.0692599,0.0,1007.36636525,Spring,0.8512,1,2
2021-05-02,5,2021,EAGLE COUNTY REGIONAL,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Prairie falcon,Unknown,Medium,39.64260101,-106.9179993,6548.0,147.17,12.063492063492063,67.88095238095238,25.63448714285714,14.48712540952381,6.096,824.6746561666666,Spring,0.7551,1,2
2021-05-03,5,2021,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,A  ,2.0,Take-off Run,0.0,Overcast,No Precipitation,Unknown bird,Yes,Unknown,41.9786,-87.9048,680.0,4.16,17.708333333333336,82.55,14.7656945,15.14469407,3.302,977.9217042,Spring,0.8234,1,2
2021-05-05,5,2021,BUFFALO-NIAGARA INTL,NY,FEDEX EXPRESS,A  ,2.0,Approach,300.0,Overcast,"Fog, Rain",Unknown bird,Unknown,Unknown,42.940498,-78.732201,728.0,16.55,12.462121212121213,89.56818181818181,11.777442727272728,8.385758677272726,11.938,1006.1580397272728,Spring,0.8512,1,1
2021-05-06,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Black-and-white warbler,Unknown,Small,40.639801,-73.7789,13.0,19.57,14.07986111111111,51.6875,20.468793125,16.0692599,0.0,1012.20255346875,Spring,0.8512,1,2
2021-05-07,5,2021,QUAD CITY ARPT,IL,ENDEAVOR AIR,A  ,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,Unknown bird,Unknown,Unknown,41.4485,-90.5075,590.0,11.69,9.336917562724016,58.67741935483871,17.079769677419353,16.080940593548387,0.0,991.9610217096774,Spring,0.8234,1,2
2021-05-09,5,2021,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,Unknown bird - small,Yes,Small,41.9786,-87.9048,680.0,4.16,7.777777777777778,68.83333333333333,19.893230555555554,15.089797694444444,3.556,989.7947638055556,Spring,0.8234,1,2
2021-05-10,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Osprey,Unknown,Large,40.639801,-73.7789,13.0,19.57,11.695906432748538,73.0,16.00869789473684,15.69191202105263,0.254,1010.6770070526316,Spring,0.8512,1,2
2021-05-11,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Yellow-rumped warbler,Unknown,Small,40.639801,-73.7789,13.0,19.57,14.124579124579125,44.66666666666666,21.99431333333333,16.069991418181814,0.0,1016.255639,Spring,0.8512,1,2
2021-05-12,5,2021,ABRAHAM LINCOLN CAPITAL ARPT,IL,BUSINESS,A  ,2.0,Climb,500.0,No Cloud,No Precipitation,Unknown bird,Unknown,Unknown,39.844101,-89.677803,598.0,24.89,10.734126984126984,40.285714285714285,9.483610714285714,16.079605657142857,0.0,1005.89086675,Spring,0.8234,1,0
2021-05-12,5,2021,GREATER ROCHESTER INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Gulls,Unknown,Medium,43.1189,-77.672401,559.0,27.87,14.166666666666666,39.74193548387097,22.22900875,16.0692599,0.0,1020.13940503125,Spring,0.8512,1,2
2021-05-13,5,2021,FRANCIS S GABRESKI ARPT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Osprey,Unknown,Large,40.8437004089,-72.6317977905,67.0,14.85,14.930555555555555,44.5,15.99281625,16.0692599,0.0,1021.9490071875,Spring,0.8512,1,2
2021-04-27,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Swainson's hawk,Unknown,Medium,39.861698,-104.672997,5431.0,14.11,8.271604938271606,73.98148148148148,20.981025185185185,12.692030107407406,34.798,828.1351622115385,Spring,0.4981,0,2
2021-04-29,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,12.36111111111111,50.125,12.723844375,16.0692599,0.0,840.967626625,Spring,0.4981,0,1
2021-04-30,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,17.51736111111111,34.8125,17.60215625,16.0692599,0.0,837.9410405625,Spring,0.4981,0,2
2021-05-01,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,21.797385620915037,24.676470588235293,15.383397058823528,16.07067990588235,0.0,827.3149969411764,Spring,0.7551,1,2
2021-05-02,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Eastern cottontail,Unknown,Medium,39.861698,-104.672997,5431.0,14.11,12.063492063492063,67.88095238095238,25.63448714285714,14.48712540952381,6.096,824.6746561666666,Spring,0.7551,1,2
2021-05-03,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Rock pigeon,Unknown,Small,39.861698,-104.672997,5431.0,14.11,4.911111111111111,93.34,19.0867724,12.489444004,23.368,833.43121568,Spring,0.7551,1,2
2021-05-05,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Rock pigeon,Unknown,Small,39.861698,-104.672997,5431.0,14.11,9.913194444444445,66.46875,14.98697875,15.666924899999998,0.0,838.4172516562501,Spring,0.7551,1,2
2021-05-07,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,20.016339869281044,33.26470588235294,20.30608411764706,16.07067990588235,0.0,830.1535885588236,Spring,0.7551,1,2
2021-05-08,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,14.0,53.06666666666667,18.13189733333333,14.788761706666666,11.43,827.1370454666667,Spring,0.7551,1,2
2021-05-05,5,2021,DENVER INTL AIRPORT,CO,SKYWEST AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Cliff swallow,No,Small,39.861698,-104.672997,5431.0,14.11,9.913194444444445,66.46875,14.98697875,15.666924899999998,0.0,838.4172516562501,Spring,0.7551,1,2
2021-05-12,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,9.02777777777778,63.71875,11.16479625,16.0692599,0.0,839.30617903125,Spring,0.7551,1,2
2021-05-11,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,3.192090395480226,92.16949152542372,9.492378305084747,10.545814081355932,11.176,837.8617617288136,Spring,0.7551,1,2
2021-05-11,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western kingbird,Unknown,Small,39.861698,-104.672997,5431.0,14.11,3.192090395480226,92.16949152542372,9.492378305084747,10.545814081355932,11.176,837.8617617288136,Spring,0.7551,1,2
2021-05-14,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned grebe,Unknown,Small,39.861698,-104.672997,5431.0,14.11,14.269005847953215,62.026315789473685,12.004806486486489,16.030720442105263,0.0,834.9857469210526,Spring,0.7551,1,2
2021-05-12,5,2021,STEWART INTL AIRPORT,NY,BUSINESS,A  ,3.0,Landing Roll,0.0,Some Cloud,No Precipitation,Unknown bird,Unknown,Unknown,43.991901,-76.021698,325.0,27.4,14.166666666666666,39.74193548387097,22.22900875,16.0692599,0.0,1020.13940503125,Spring,0.8512,1,2
2021-05-14,5,2021,PUEBLO MEMORIAL ARPT,CO,PRIVATELY OWNED,A  ,1.0,Approach,0.0,No Cloud,No Precipitation,Unknown bird,Unknown,Unknown,38.289101,-104.497002,4729.0,17.7,14.269005847953215,62.026315789473685,12.004806486486489,16.030720442105263,0.0,834.9857469210526,Spring,0.7551,1,2
2021-05-15,5,2021,ROCKY MOUNTAIN METROPOLITAN ARPT,CO,BUSINESS,A  ,2.0,Climb,0.0,Overcast,No Precipitation,Unknown bird,Unknown,Unknown,39.908802,-105.116997,5673.0,8.79,14.273504273504273,72.97435897435898,12.998515384615384,14.260815656410257,0.0,832.9998416923078,Spring,0.7551,1,2
2021-05-16,5,2021,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,A  ,2.0,Climb,3000.0,No Cloud,No Precipitation,Unknown bird - small,No,Small,41.9786,-87.9048,680.0,4.16,17.24206349206349,57.35714285714285,6.954647857142858,16.079605657142857,0.0,996.5903885,Spring,0.8234,1,0
2021-05-18,5,2021,WESTCHESTER COUNTY ARPT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mallard,Unknown,Medium,41.066998,-73.707573,439.0,51.55,19.050179211469533,57.25806451612903,18.066139354838707,16.071596038709675,0.0,1024.579604096774,Spring,0.8512,1,2
2021-05-18,5,2021,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird,Yes,Unknown,41.9786,-87.9048,680.0,4.16,18.950617283950617,73.88888888888889,15.437742962962965,15.696429466666666,1.778,997.3921924814816,Spring,0.8234,1,2
2021-05-18,5,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.9786,-87.9048,680.0,4.16,18.950617283950617,73.88888888888889,15.437742962962965,15.696429466666666,1.778,997.3921924814816,Spring,0.8234,1,2
2021-05-18,5,2021,BUFFALO-NIAGARA INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Barn swallow,Unknown,Small,42.940498,-78.732201,728.0,16.55,19.050179211469533,57.25806451612903,18.066139354838707,16.071596038709675,0.0,1024.579604096774,Spring,0.8512,1,2
2021-05-18,5,2021,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,A  ,2.0,Climb,200.0,Some Cloud,No Precipitation,Unknown bird - small,Unknown,Small,41.9786,-87.9048,680.0,4.16,18.950617283950617,73.88888888888889,15.437742962962965,15.696429466666666,1.778,997.3921924814816,Spring,0.8234,1,2
2021-05-17,5,2021,JOHN F KENNEDY INTL,NY,DELTA AIR LINES,A  ,2.0,Approach,2000.0,No Cloud,No Precipitation,Unknown bird,Unknown,Unknown,40.639801,-73.7789,13.0,19.57,16.788194444444443,63.53125,13.126179375,16.018968025,0.0,1024.71103153125,Spring,0.8512,1,1
2021-05-19,5,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Barn swallow,Unknown,Small,41.9786,-87.9048,680.0,4.16,21.05734767025089,74.87096774193549,18.325710322580647,15.82136962580645,1.016,997.3464741935484,Spring,0.8234,1,2
2021-05-20,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Laughing gull,Yes,Small,40.639801,-73.7789,13.0,19.57,17.100694444444446,57.71875,11.56713125,16.0692599,0.0,1031.1345900625,Spring,0.8512,1,1
2021-05-20,5,2021,FORT COLLINS-LOVELAND MUNI ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,40.451801,-105.011002,5016.0,62.59,19.65686274509804,43.14705882352941,16.661402352941174,16.07067990588235,0.0,825.4425224705883,Spring,0.7551,1,1
2021-05-19,5,2021,PEORIA INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Grasshopper sparrow,Unknown,Small,40.664167,-89.693333,661.0,35.79,21.05734767025089,74.87096774193549,18.325710322580647,15.82136962580645,1.016,997.3464741935484,Spring,0.8234,1,2
2021-04-22,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Eastern cottontail,Unknown,Medium,39.861698,-104.672997,5431.0,14.11,2.8362573099415203,73.39473684210526,13.213528421052631,14.04742064736842,0.0,825.7444668421052,Spring,0.4981,0,2
2021-04-25,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,White-tailed jackrabbit,Unknown,Large,39.861698,-104.672997,5431.0,14.11,16.770833333333332,31.5625,13.8805575,16.0692599,0.0,823.1150018437501,Spring,0.4981,0,2
2021-05-02,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,12.063492063492063,67.88095238095238,25.63448714285714,14.48712540952381,6.096,824.6746561666666,Spring,0.7551,1,2
2021-05-06,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,White-tailed jackrabbit,Unknown,Large,39.861698,-104.672997,5431.0,14.11,12.317460317460316,59.02857142857143,11.587248,16.07132905142857,0.0,839.5538088,Spring,0.7551,1,2
2021-05-14,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,14.269005847953215,62.026315789473685,12.004806486486489,16.030720442105263,0.0,834.9857469210526,Spring,0.7551,1,2
2021-05-14,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,14.269005847953215,62.026315789473685,12.004806486486489,16.030720442105263,0.0,834.9857469210526,Spring,0.7551,1,2
2021-05-14,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Bank swallow,Unknown,Small,39.861698,-104.672997,5431.0,14.11,14.269005847953215,62.026315789473685,12.004806486486489,16.030720442105263,0.0,834.9857469210526,Spring,0.7551,1,2
2021-05-15,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,14.273504273504273,72.97435897435898,12.998515384615384,14.260815656410257,0.0,832.9998416923078,Spring,0.7551,1,2
2021-05-15,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Black-tailed jackrabbit,Unknown,Large,39.861698,-104.672997,5431.0,14.11,14.273504273504273,72.97435897435898,12.998515384615384,14.260815656410257,0.0,832.9998416923078,Spring,0.7551,1,2
2021-05-16,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,12.272727272727272,86.18181818181819,10.716741363636364,11.153091959090908,0.762,832.9134058636363,Spring,0.7551,1,2
2021-05-16,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,12.272727272727272,86.18181818181819,10.716741363636364,11.153091959090908,0.762,832.9134058636363,Spring,0.7551,1,2
2021-05-01,5,2021,WESTCHESTER COUNTY ARPT,NY,PSA AIRLINES,A  ,2.0,Approach,1000.0,No Cloud,No Precipitation,Blue-headed vireo,Yes,Small,41.066998,-73.707573,439.0,51.55,11.614583333333334,43.40625,28.716660625,16.0692599,0.0,1010.0119824375,Spring,0.8512,1,0
2021-04-29,4,2021,LA GUARDIA ARPT,NY,DELTA AIR LINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Gray catbird,Yes,Small,40.777199,-73.872597,21.0,17.1,15.74652777777778,81.0,13.77997375,15.918384275,2.54,1003.64133625,Spring,0.4828,0,2
2021-05-17,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,13.72093023255814,72.18604651162791,18.114431627906978,14.090707362790695,6.604,831.9572697441861,Spring,0.7551,1,2
2021-05-19,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,14.913194444444445,60.0,12.07005,16.0692599,0.0,828.89302978125,Spring,0.7551,1,2
2021-05-17,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Red-winged blackbird,Unknown,Small,39.861698,-104.672997,5431.0,14.11,13.72093023255814,72.18604651162791,18.114431627906978,14.090707362790695,6.604,831.9572697441861,Spring,0.7551,1,2
2021-05-20,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,19.65686274509804,43.14705882352941,16.661402352941174,16.07067990588235,0.0,825.4425224705883,Spring,0.7551,1,2
2021-05-21,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,20.3125,34.03125,25.900315625,16.0692599,0.0,828.5438083125,Spring,0.7551,1,2
2021-05-13,5,2021,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,Gray catbird,Yes,Small,40.639801,-73.7789,13.0,19.57,14.930555555555555,44.5,15.99281625,16.0692599,0.0,1021.9490071875,Spring,0.8512,1,2
2021-05-13,5,2021,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Approach,2300.0,No Cloud,No Precipitation,Black-and-white warbler,Yes,Small,40.639801,-73.7789,13.0,19.57,14.930555555555555,44.5,15.99281625,16.0692599,0.0,1021.9490071875,Spring,0.8512,1,0
2021-05-21,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,20.3125,34.03125,25.900315625,16.0692599,0.0,828.5438083125,Spring,0.7551,1,2
2021-05-21,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,20.3125,34.03125,25.900315625,16.0692599,0.0,828.5438083125,Spring,0.7551,1,2
2021-05-21,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,White-tailed jackrabbit,Unknown,Large,39.861698,-104.672997,5431.0,14.11,20.3125,34.03125,25.900315625,16.0692599,0.0,828.5438083125,Spring,0.7551,1,2
2021-05-22,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,12.72222222222222,82.46,14.48406,12.017907384,57.912,835.19213848,Spring,0.7551,1,2
2021-05-22,5,2021,CITY OF COLORADO SPRINGS MUNI APRT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Gopher snake,Unknown,Large,38.805801,-104.700996,6187.0,38.37,12.72222222222222,82.46,14.48406,12.017907384,57.912,835.19213848,Spring,0.7551,1,2
2021-05-22,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,12.72222222222222,82.46,14.48406,12.017907384,57.912,835.19213848,Spring,0.7551,1,2
2021-01-11,1,2021,JOHN F KENNEDY INTL,NY,DELTA AIR LINES,A  ,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,Horned lark,Yes,Small,40.639801,-73.7789,13.0,19.57,0.0347222222222222,67.5,7.795240625,16.0692599,0.0,1024.39355746875,Winter,0.2477,0,0
2021-02-11,2,2021,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Take-off Run,0.0,Overcast,Snow,Snow bunting,Yes,Small,40.639801,-73.7789,13.0,19.57,-2.186379928315412,71.90322580645162,14.380231612903223,11.109637419354838,4.572,1024.3283558064516,Winter,0.2246,0,1
2021-02-13,2,2021,JOHN F KENNEDY INTL,NY,DELTA AIR LINES,A  ,2.0,Take-off Run,0.0,Overcast,Rain,Herring gull,Yes,Medium,40.639801,-73.7789,13.0,19.57,-2.3273273273273274,50.891891891891895,18.79013189189189,16.077741556756756,0.254,1024.3646701891892,Winter,0.2246,0,1
2021-02-15,2,2021,CITY OF COLORADO SPRINGS MUNI APRT,CO,SKYWEST AIRLINES,A  ,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,Horned lark,No,Small,38.805801,-104.700996,6187.0,38.37,-12.609427609427607,73.18181818181819,8.583146666666666,14.731800824242423,0.0,825.263243,Winter,0.2075,0,0
2021-02-24,2,2021,JOHN F KENNEDY INTL,NY,DELTA AIR LINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Snow bunting,Yes,Small,40.639801,-73.7789,13.0,19.57,4.982638888888889,71.875,21.374046875,16.0692599,0.0,1013.49361465625,Winter,0.2246,0,1
2021-02-28,2,2021,REPUBLIC AIRPORT,NY,BUSINESS,A  ,1.0,Climb,80.0,Overcast,No Precipitation,American kestrel,Unknown,Small,40.728576,-73.414267,82.0,50.65,5.345345345345345,83.94594594594595,13.657642162162162,11.575069210810812,7.112,1021.0698042432432,Winter,0.2246,0,0
2021-03-03,3,2021,JOHN F KENNEDY INTL,NY,QATAR AIRWAYS,A  ,2.0,Approach,100.0,Some Cloud,No Precipitation,American woodcock,Yes,Small,40.639801,-73.7789,13.0,19.57,5.260416666666667,46.90625,19.61383125,16.0692599,0.0,1012.0226515,Spring,0.3325,0,0
